SK_ID_CURR,TARGET,CNT_CHILDREN,AMT_ANNUITY,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_CREDIT,AMT_INCOME_TOTAL
411987,0.0,0.0,22365.0,0.0,28.74,6.11,808650.0,157500.0
245824,0.0,0.0,17086.5,0.0,47.61,11.0,253737.0,180000.0
365209,0.0,0.0,13761.0,0.0,58.85,4.5,269550.0,36000.0
417594,0.0,0.0,43182.0,1.0,59.08,1.13,703728.0,180000.0
138459,0.0,0.0,50301.0,0.0,65.13,4.5,498384.0,121500.0
154071,0.0,0.0,40234.5,1.0,53.9,4.5,752742.0,112500.0
166497,1.0,0.0,32143.5,0.0,41.4,0.8,592560.0,157500.0
278801,0.0,0.0,17640.0,0.0,61.62,4.5,472500.0,225000.0
451138,0.0,0.0,39901.5,0.0,54.12,9.77,1002870.0,166500.0
232569,1.0,0.0,14215.5,0.0,28.48,3.8,178290.0,90000.0
220022,0.0,0.0,43024.5,0.0,38.23,15.84,747202.5,292500.0
409653,0.0,0.0,29709.0,0.0,27.25,5.43,808650.0,157500.0
381054,0.0,0.0,14512.5,0.0,46.7,8.61,381528.0,76500.0
232595,1.0,2.0,26779.5,0.0,41.11,8.59,500211.0,81000.0
236219,0.0,0.0,20538.0,0.0,23.85,5.67,337761.0,157500.0
295685,0.0,0.0,29074.5,0.0,38.31,2.0,990000.0,270000.0
243400,0.0,0.0,9000.0,1.0,22.27,2.05,180000.0,103500.0
346195,0.0,0.0,19125.0,0.0,47.85,0.99,382500.0,135000.0
238081,0.0,0.0,7434.0,1.0,67.0,4.5,130824.0,48600.0
237799,0.0,0.0,32053.5,0.0,54.5,6.68,888840.0,135000.0
292378,1.0,0.0,35109.0,0.0,44.45,6.51,1200744.0,157500.0
400129,0.0,1.0,9000.0,1.0,47.54,2.41,180000.0,67500.0
382264,0.0,1.0,21919.5,1.0,35.87,2.67,448056.0,193500.0
198971,0.0,1.0,25618.5,0.0,30.72,9.63,499221.0,225000.0
298198,0.0,0.0,42520.5,1.0,31.56,11.55,1350000.0,157500.0
379760,0.0,1.0,27193.5,0.0,43.64,3.99,273636.0,157500.0
217491,0.0,0.0,35712.0,1.0,30.86,4.74,495000.0,180000.0
357291,0.0,0.0,8770.5,0.0,39.82,12.85,152820.0,67500.0
219541,0.0,0.0,25519.5,0.0,30.16,1.48,213948.0,247500.0
209262,0.0,1.0,52146.0,0.0,44.55,3.57,495351.0,157500.0
442953,0.0,0.0,26316.0,0.0,35.95,6.47,900000.0,99000.0
252729,0.0,0.0,23764.5,0.0,46.19,3.37,276277.5,135000.0
318159,0.0,0.0,23850.0,0.0,67.32,4.5,239850.0,90000.0
263177,0.0,0.0,29529.0,1.0,38.5,1.94,526491.0,180000.0
152188,0.0,0.0,30204.0,1.0,27.22,2.25,450000.0,337500.0
200412,0.0,1.0,26554.5,1.0,43.49,6.69,382500.0,270000.0
172791,0.0,3.0,23404.5,0.0,31.47,7.62,348264.0,67500.0
384316,1.0,0.0,36652.5,0.0,51.59,3.65,900000.0,225000.0
366853,0.0,0.0,53851.5,0.0,59.35,31.63,1057500.0,202500.0
431817,0.0,1.0,19125.0,1.0,31.31,10.91,382500.0,157500.0
250201,0.0,3.0,29529.0,0.0,37.72,8.22,526491.0,90000.0
357023,0.0,0.0,34114.5,1.0,32.47,3.51,1288350.0,225000.0
279323,0.0,0.0,8379.0,0.0,40.27,9.33,194742.0,90000.0
191381,1.0,0.0,19386.0,0.0,62.96,4.5,454500.0,121500.0
184283,0.0,0.0,25785.0,0.0,43.9,0.81,446931.0,135000.0
229297,0.0,0.0,13045.5,0.0,65.93,4.5,225000.0,171000.0
259256,0.0,0.0,19971.0,1.0,29.52,4.82,247500.0,243000.0
435397,0.0,1.0,30555.0,0.0,43.39,12.66,595903.5,166500.0
326300,0.0,0.0,14242.5,1.0,49.22,0.78,540000.0,225000.0
232169,0.0,0.0,27004.5,0.0,27.58,1.24,942300.0,225000.0
240020,0.0,0.0,46557.0,0.0,52.88,11.69,1125000.0,180000.0
333554,0.0,0.0,25321.5,0.0,67.33,4.5,254700.0,135000.0
315558,0.0,0.0,11988.0,1.0,50.31,4.15,254412.0,81000.0
297066,0.0,2.0,9967.5,0.0,42.0,4.07,261000.0,112500.0
354277,0.0,0.0,13500.0,0.0,30.57,0.95,270000.0,90000.0
323042,0.0,0.0,45963.0,0.0,43.64,2.02,1666746.0,81000.0
140067,0.0,0.0,20259.0,1.0,57.53,4.5,315000.0,261000.0
179197,0.0,0.0,7240.5,0.0,67.1,4.5,127350.0,67500.0
204215,0.0,1.0,30091.5,1.0,39.47,10.58,906615.0,180000.0
381824,0.0,0.0,35698.5,0.0,56.78,4.5,1293502.5,225000.0
124859,0.0,0.0,33750.0,1.0,48.38,16.4,675000.0,225000.0
422326,0.0,0.0,29250.0,1.0,35.79,8.84,585000.0,202500.0
264147,0.0,0.0,16875.0,0.0,40.13,2.87,337500.0,112500.0
201535,0.0,0.0,9823.5,1.0,26.39,1.04,90000.0,81000.0
391412,0.0,1.0,13644.0,0.0,38.89,20.33,450000.0,197721.0
161081,0.0,0.0,24750.0,0.0,32.57,5.57,495000.0,90000.0
279914,0.0,0.0,29367.0,0.0,62.54,4.32,548775.0,90000.0
275837,0.0,0.0,28516.5,1.0,30.71,3.8,436032.0,270000.0
241978,0.0,0.0,17775.0,0.0,56.15,6.31,552555.0,90000.0
385753,0.0,1.0,16371.0,0.0,42.34,0.28,225000.0,337500.0
160843,0.0,0.0,21748.5,0.0,51.82,22.1,273636.0,382500.0
293695,0.0,0.0,29862.0,0.0,54.36,35.61,675000.0,162000.0
155702,0.0,0.0,31261.5,1.0,27.14,1.2,640080.0,135000.0
392187,0.0,1.0,24498.0,1.0,36.13,9.12,807984.0,157500.0
168329,0.0,1.0,46084.5,1.0,43.74,9.88,900000.0,315000.0
429791,0.0,0.0,35932.5,0.0,41.98,7.96,585216.0,112500.0
322738,0.0,0.0,26316.0,0.0,56.59,9.39,900000.0,270000.0
429104,0.0,0.0,28566.0,1.0,25.27,4.86,427500.0,225000.0
322189,0.0,1.0,42642.0,0.0,44.73,6.07,1546020.0,135000.0
322872,0.0,0.0,50625.0,0.0,46.18,3.81,1012500.0,270000.0
252838,0.0,1.0,35554.5,0.0,33.55,1.15,450000.0,135000.0
187173,0.0,1.0,53325.0,0.0,35.94,9.63,1258650.0,238500.0
251106,0.0,0.0,27189.0,1.0,60.81,4.5,562491.0,180000.0
123480,0.0,0.0,29677.5,1.0,60.33,4.5,755190.0,162000.0
323264,0.0,1.0,39199.5,1.0,39.92,3.19,733315.5,202500.0
250832,0.0,0.0,34578.0,0.0,60.83,12.77,813105.0,162000.0
248305,0.0,0.0,28638.0,0.0,59.41,4.5,592560.0,202500.0
162362,0.0,0.0,30051.0,1.0,27.11,0.59,447768.0,180000.0
390934,0.0,0.0,12069.0,1.0,27.37,7.46,183384.0,157500.0
124758,0.0,0.0,25578.0,1.0,62.93,8.74,239850.0,90000.0
149185,1.0,1.0,17509.5,0.0,24.99,4.29,320382.0,67500.0
161180,0.0,0.0,23854.5,0.0,62.76,4.5,244863.0,90000.0
230810,0.0,2.0,14625.0,1.0,53.48,6.27,292500.0,180000.0
131092,0.0,1.0,39069.0,0.0,36.55,1.63,485640.0,405000.0
215060,0.0,0.0,32337.0,1.0,43.79,7.44,526491.0,112500.0
151797,0.0,1.0,25506.0,0.0,36.48,2.8,720000.0,225000.0
117984,0.0,0.0,25515.0,1.0,23.09,3.44,225000.0,135000.0
368925,0.0,1.0,65758.5,0.0,43.06,0.86,675000.0,180000.0
148139,0.0,1.0,17775.0,0.0,43.6,1.44,225000.0,108000.0
299436,0.0,0.0,25447.5,1.0,24.1,0.79,469152.0,135000.0
398070,0.0,1.0,33025.5,1.0,39.55,8.28,1125000.0,337500.0
306792,0.0,0.0,24511.5,0.0,54.08,12.57,381528.0,315000.0
268944,0.0,0.0,23035.5,1.0,27.49,0.85,422235.0,157500.0
139611,0.0,1.0,26743.5,0.0,39.73,2.72,521280.0,112500.0
294830,0.0,0.0,46980.0,0.0,48.6,10.08,675000.0,171000.0
418545,0.0,2.0,31153.5,1.0,36.78,4.29,592560.0,135000.0
240499,0.0,1.0,30442.5,0.0,41.92,2.56,450000.0,117000.0
277132,0.0,0.0,22054.5,0.0,53.02,0.84,497749.5,135000.0
246707,0.0,0.0,73651.5,0.0,27.25,2.38,728460.0,225000.0
388796,0.0,1.0,13500.0,1.0,29.76,8.51,270000.0,135000.0
286891,0.0,0.0,13387.5,0.0,64.76,1.78,284400.0,99000.0
161097,0.0,0.0,13500.0,0.0,23.39,2.98,270000.0,180000.0
341118,1.0,0.0,19165.5,1.0,27.77,3.92,315000.0,76500.0
246276,0.0,0.0,13360.5,0.0,49.42,3.3,117000.0,90000.0
288420,0.0,2.0,26446.5,0.0,32.9,9.28,900000.0,54000.0
244430,0.0,1.0,24066.0,1.0,38.71,4.59,568057.5,135000.0
161973,0.0,0.0,16209.0,0.0,58.87,4.5,549882.0,76500.0
153212,0.0,0.0,45400.5,0.0,56.4,5.87,1493086.5,180000.0
453671,0.0,2.0,27135.0,1.0,46.79,4.78,942300.0,270000.0
348740,1.0,1.0,36184.5,1.0,25.55,3.09,497520.0,225000.0
417579,0.0,0.0,11250.0,0.0,63.9,4.5,225000.0,76500.0
222925,0.0,0.0,26284.5,0.0,64.36,4.5,675000.0,67500.0
110797,0.0,0.0,25542.0,0.0,60.13,16.46,781920.0,121500.0
417277,1.0,0.0,49144.5,0.0,51.3,4.5,1332000.0,90000.0
249447,0.0,0.0,13500.0,1.0,24.23,0.55,270000.0,180000.0
155435,0.0,0.0,14751.0,0.0,66.32,4.5,254700.0,103500.0
315506,0.0,0.0,36841.5,0.0,41.34,6.47,1260000.0,157500.0
108715,0.0,0.0,6174.0,0.0,31.79,2.82,50940.0,135000.0
200893,0.0,0.0,38704.5,0.0,38.45,5.15,1319269.5,270000.0
310028,0.0,0.0,16456.5,0.0,65.91,4.5,284400.0,180000.0
408818,0.0,0.0,38331.0,1.0,29.76,6.21,1078200.0,157500.0
295259,0.0,0.0,22050.0,0.0,66.58,4.5,225000.0,157500.0
282042,0.0,0.0,19602.0,0.0,40.48,11.62,247986.0,112500.0
157639,0.0,2.0,53329.5,0.0,30.33,7.35,675000.0,225000.0
142672,0.0,0.0,37800.0,0.0,46.86,4.5,1288350.0,90000.0
401734,0.0,0.0,11250.0,0.0,56.18,4.5,225000.0,85500.0
322874,1.0,2.0,39438.0,1.0,32.88,1.86,497520.0,90000.0
298988,0.0,2.0,28408.5,0.0,34.49,11.55,521280.0,112500.0
212522,0.0,1.0,28503.0,0.0,39.96,9.44,970380.0,126000.0
313956,0.0,0.0,6075.0,1.0,48.17,11.62,56034.0,56250.0
453528,0.0,0.0,22702.5,0.0,60.56,4.5,536917.5,135000.0
159355,1.0,2.0,11250.0,0.0,35.77,1.55,225000.0,90000.0
248311,0.0,0.0,32125.5,0.0,48.59,5.04,755190.0,157500.0
337481,0.0,0.0,47038.5,0.0,52.14,14.78,1305909.0,225000.0
134966,1.0,0.0,38331.0,1.0,32.85,2.65,1078200.0,157500.0
387601,0.0,0.0,16776.0,0.0,38.55,18.65,463500.0,225000.0
287061,0.0,3.0,26613.0,1.0,36.81,5.13,521280.0,157500.0
242468,0.0,0.0,17208.0,0.0,63.76,4.5,172692.0,81000.0
172844,0.0,1.0,29601.0,1.0,30.85,1.44,612612.0,360000.0
189864,0.0,0.0,9351.0,0.0,63.59,28.03,107820.0,180000.0
310635,0.0,0.0,40063.5,0.0,48.35,12.68,1006920.0,112500.0
406764,0.0,0.0,39474.0,0.0,57.22,4.5,1350000.0,337500.0
363279,0.0,1.0,52920.0,1.0,39.09,11.29,497520.0,225000.0
160835,0.0,2.0,20277.0,0.0,39.77,1.8,414229.5,157500.0
310510,0.0,0.0,21906.0,1.0,36.64,3.08,675000.0,225000.0
193227,1.0,0.0,36864.0,0.0,60.65,4.5,1256400.0,292500.0
199567,0.0,0.0,31738.5,1.0,53.44,4.5,1042560.0,202500.0
132809,0.0,1.0,24475.5,0.0,50.42,18.61,754740.0,72000.0
167234,0.0,1.0,35820.0,0.0,47.04,7.28,1079883.0,157500.0
449841,0.0,0.0,25920.0,0.0,46.18,9.1,882000.0,121500.0
381117,1.0,0.0,32202.0,0.0,22.87,1.94,440784.0,157500.0
167703,0.0,0.0,14647.5,0.0,67.03,4.21,225000.0,153000.0
391124,0.0,0.0,59940.0,0.0,39.78,3.01,1125000.0,135000.0
110118,0.0,0.0,22531.5,0.0,30.32,0.53,819432.0,180000.0
398961,0.0,0.0,41692.5,0.0,35.63,1.83,1288350.0,112500.0
315885,0.0,0.0,51372.0,1.0,55.27,8.73,961794.0,315000.0
296521,0.0,0.0,30073.5,0.0,47.55,2.95,450000.0,135000.0
130350,0.0,0.0,26865.0,0.0,27.6,1.82,495216.0,135000.0
248722,0.0,1.0,28998.0,0.0,26.59,1.98,432000.0,130500.0
388808,0.0,2.0,19233.0,0.0,30.23,1.22,364896.0,72000.0
241669,0.0,0.0,17694.0,0.0,38.26,7.69,544491.0,90000.0
308969,0.0,2.0,32449.5,1.0,33.43,2.46,403083.0,112500.0
378258,0.0,0.0,30676.5,0.0,57.55,3.27,770292.0,126000.0
422900,0.0,0.0,22437.0,1.0,56.15,4.44,675000.0,135000.0
317377,0.0,0.0,19120.5,0.0,23.99,2.81,390447.0,90000.0
172901,1.0,0.0,17784.0,1.0,56.68,4.5,276277.5,63000.0
383271,0.0,0.0,20677.5,0.0,55.46,6.93,545040.0,202500.0
339350,0.0,0.0,46521.0,0.0,63.93,4.5,1098000.0,126000.0
296658,0.0,0.0,26217.0,1.0,41.52,3.66,808650.0,90000.0
301838,0.0,0.0,13027.5,1.0,27.99,5.32,215640.0,225000.0
315297,0.0,0.0,23944.5,1.0,45.95,0.79,254700.0,135000.0
454593,0.0,0.0,11871.0,0.0,56.19,4.5,269550.0,67500.0
425463,0.0,0.0,32827.5,0.0,48.45,1.99,679671.0,180000.0
422257,0.0,0.0,22500.0,1.0,53.45,5.75,450000.0,157500.0
237794,0.0,0.0,34542.0,0.0,56.65,0.56,958122.0,135000.0
313528,1.0,2.0,13585.5,0.0,33.54,0.65,143910.0,203197.5
324080,0.0,0.0,17752.5,0.0,22.09,0.77,188478.0,90000.0
438473,0.0,0.0,18364.5,1.0,44.91,12.97,269550.0,202500.0
237758,0.0,0.0,12676.5,0.0,63.64,4.5,328405.5,162000.0
117830,0.0,1.0,18769.5,1.0,54.82,1.2,188478.0,61650.0
116332,0.0,0.0,24462.0,0.0,35.96,7.08,508495.5,135000.0
323640,0.0,0.0,9000.0,0.0,25.22,5.65,180000.0,90000.0
100942,0.0,0.0,25848.0,0.0,41.92,20.97,503676.0,261000.0
321479,0.0,0.0,8788.5,0.0,43.64,5.26,135000.0,54000.0
210125,0.0,2.0,42781.5,0.0,41.51,21.33,835380.0,112500.0
132869,0.0,0.0,7875.0,0.0,38.56,10.65,157500.0,90000.0
233053,0.0,1.0,9000.0,1.0,42.52,2.08,180000.0,157500.0
194789,0.0,2.0,29970.0,0.0,38.41,1.0,640080.0,270000.0
323317,0.0,0.0,7528.5,0.0,56.6,4.5,177768.0,112500.0
309029,0.0,1.0,22905.0,1.0,49.98,0.97,634041.0,157500.0
148844,0.0,2.0,30703.5,1.0,31.76,11.82,679500.0,112500.0
213249,0.0,0.0,24412.5,0.0,35.74,9.41,450000.0,112500.0
302863,0.0,0.0,9198.0,1.0,28.15,1.68,76410.0,90000.0
178819,0.0,1.0,36301.5,1.0,34.92,2.37,751842.0,157500.0
407235,0.0,0.0,30744.0,1.0,51.64,2.77,284256.0,315000.0
415668,0.0,0.0,10435.5,0.0,24.99,0.51,101880.0,130500.0
129905,0.0,0.0,38628.0,1.0,27.54,3.88,450000.0,180000.0
330302,0.0,1.0,18742.5,0.0,30.78,6.03,355536.0,90000.0
329066,0.0,0.0,18562.5,1.0,61.09,8.8,571446.0,139500.0
262149,0.0,0.0,14350.5,0.0,66.13,4.5,254700.0,63000.0
421463,0.0,0.0,25488.0,1.0,62.68,4.5,248760.0,90000.0
183605,0.0,0.0,32976.0,0.0,29.37,4.3,536917.5,121500.0
183880,0.0,2.0,26100.0,0.0,37.82,11.13,452385.0,225000.0
451260,0.0,0.0,18000.0,0.0,44.11,0.92,360000.0,360000.0
226893,0.0,1.0,12055.5,0.0,33.8,3.13,219870.0,171000.0
426687,0.0,0.0,48618.0,0.0,49.82,5.81,1395000.0,405000.0
388856,0.0,0.0,24939.0,0.0,67.74,4.5,254700.0,36000.0
149183,0.0,0.0,21888.0,1.0,22.1,0.37,450000.0,76500.0
317846,0.0,0.0,13027.5,0.0,33.91,3.26,450000.0,180000.0
173605,0.0,0.0,26446.5,0.0,34.97,3.28,900000.0,112500.0
199454,0.0,0.0,30204.0,1.0,22.99,0.6,450000.0,112500.0
110020,0.0,0.0,15399.0,0.0,56.97,10.46,317443.5,202500.0
273640,0.0,0.0,12375.0,0.0,62.66,4.5,247500.0,67500.0
454417,0.0,1.0,22180.5,0.0,30.93,0.29,364896.0,112500.0
203853,0.0,0.0,50373.0,1.0,32.41,6.45,479700.0,112500.0
277963,0.0,3.0,13783.5,0.0,35.68,2.41,270000.0,45000.0
150818,0.0,1.0,37800.0,0.0,27.85,2.1,1288350.0,270000.0
331067,1.0,0.0,28408.5,0.0,23.42,0.38,521280.0,202500.0
107283,0.0,2.0,22486.5,0.0,32.75,0.78,343377.0,148500.0
117487,0.0,0.0,36747.0,1.0,49.22,2.77,675000.0,202500.0
430330,0.0,0.0,7875.0,1.0,48.8,1.92,157500.0,135000.0
323842,0.0,0.0,47578.5,0.0,37.46,8.11,1320975.0,202500.0
223306,1.0,2.0,25258.5,1.0,45.78,4.6,778968.0,207000.0
106251,0.0,0.0,13095.0,1.0,64.68,4.5,269550.0,243000.0
200219,0.0,0.0,63549.0,0.0,64.5,4.5,1190340.0,157500.0
116602,0.0,0.0,31059.0,0.0,26.34,4.0,391500.0,202500.0
104313,0.0,1.0,19125.0,0.0,46.26,1.36,382500.0,135000.0
200023,0.0,0.0,30150.0,0.0,37.41,13.61,760225.5,45000.0
261027,1.0,0.0,45333.0,0.0,51.42,6.54,1546020.0,292500.0
127893,0.0,1.0,32760.0,0.0,40.09,0.67,310734.0,202500.0
189596,0.0,1.0,34780.5,0.0,38.09,9.93,1078200.0,202500.0
288542,0.0,0.0,11250.0,0.0,54.05,1.52,225000.0,112500.0
169908,0.0,0.0,20808.0,0.0,65.12,4.5,405000.0,171000.0
224336,1.0,0.0,36441.0,0.0,46.27,1.73,918918.0,202500.0
311227,0.0,0.0,29524.5,0.0,51.96,13.44,298512.0,90000.0
183705,0.0,1.0,7875.0,0.0,49.86,10.18,157500.0,90000.0
203204,0.0,0.0,52569.0,0.0,65.11,6.08,1237684.5,189000.0
240234,0.0,0.0,38970.0,1.0,34.35,11.6,1417185.0,270000.0
286762,0.0,1.0,7875.0,1.0,35.18,7.82,157500.0,207000.0
154139,0.0,1.0,23274.0,0.0,32.63,8.66,630000.0,112500.0
417802,0.0,0.0,20889.0,0.0,65.11,4.5,490005.0,103500.0
399032,0.0,0.0,15178.5,0.0,29.52,7.21,309420.0,157500.0
135598,0.0,1.0,29299.5,1.0,35.84,1.63,450000.0,202500.0
267249,0.0,2.0,48082.5,0.0,33.43,12.92,900000.0,117000.0
352752,0.0,0.0,24511.5,1.0,42.6,2.38,381528.0,162000.0
118863,0.0,0.0,22365.0,0.0,34.03,4.68,808650.0,225000.0
343022,0.0,0.0,22455.0,0.0,52.51,4.5,679500.0,135000.0
366255,0.0,0.0,10822.5,0.0,61.09,4.5,225000.0,130500.0
221461,0.0,0.0,10125.0,0.0,45.74,9.92,202500.0,81000.0
241672,0.0,0.0,10125.0,0.0,63.66,4.5,202500.0,225000.0
280628,0.0,2.0,8887.5,1.0,35.94,2.87,112500.0,67500.0
197474,0.0,0.0,8073.0,0.0,65.74,4.5,81549.0,85500.0
342976,0.0,1.0,22216.5,0.0,27.04,8.46,684657.0,81000.0
405072,0.0,0.0,18171.0,0.0,55.34,4.5,270000.0,135000.0
374557,0.0,0.0,21780.0,1.0,27.67,1.58,714154.5,225000.0
410285,0.0,0.0,24435.0,0.0,50.97,4.72,573628.5,135000.0
195999,0.0,3.0,30978.0,0.0,35.36,3.15,604152.0,135000.0
385538,0.0,0.0,15417.0,0.0,40.78,0.38,303489.0,76500.0
351185,0.0,0.0,17739.0,1.0,49.48,7.65,454500.0,112500.0
425826,0.0,0.0,19125.0,1.0,50.33,4.41,382500.0,135000.0
434854,0.0,0.0,18562.5,0.0,46.08,4.74,571446.0,67500.0
313823,0.0,1.0,19611.0,0.0,37.32,3.88,405000.0,202500.0
390476,0.0,0.0,36441.0,0.0,58.85,4.5,485640.0,135000.0
442849,0.0,0.0,5751.0,0.0,65.79,4.5,80865.0,58500.0
398278,0.0,0.0,11214.0,0.0,44.66,6.64,112068.0,112500.0
147482,0.0,2.0,26446.5,0.0,33.42,8.01,900000.0,225000.0
275349,0.0,2.0,23193.0,0.0,33.37,4.45,474183.0,112500.0
410120,0.0,0.0,41674.5,1.0,30.06,3.08,485640.0,315000.0
355124,0.0,0.0,21280.5,0.0,54.95,5.27,247275.0,112500.0
383022,0.0,0.0,30676.5,1.0,52.2,0.63,770292.0,225000.0
273160,0.0,0.0,27936.0,0.0,22.55,2.93,454500.0,135000.0
369329,0.0,0.0,29245.5,1.0,22.75,1.73,539100.0,157500.0
412333,0.0,1.0,21289.5,0.0,34.18,8.01,417024.0,130500.0
284088,0.0,0.0,68710.5,1.0,48.7,16.62,1350000.0,202500.0
117208,0.0,0.0,18067.5,1.0,24.21,2.42,657000.0,112500.0
455116,0.0,0.0,11988.0,0.0,61.8,4.5,119925.0,45000.0
140965,0.0,1.0,13351.5,1.0,29.56,2.44,135000.0,135000.0
288166,0.0,0.0,45333.0,1.0,43.04,12.16,1546020.0,315000.0
378982,0.0,0.0,17005.5,1.0,48.71,3.68,157914.0,225000.0
394401,0.0,0.0,36459.0,1.0,37.1,2.05,755190.0,270000.0
330709,0.0,0.0,49297.5,0.0,33.95,3.29,1024740.0,135000.0
256564,0.0,0.0,26838.0,0.0,52.78,14.11,913500.0,108000.0
136382,0.0,0.0,41629.5,0.0,43.66,5.71,1255680.0,225000.0
257784,0.0,0.0,6480.0,1.0,63.12,4.5,113760.0,55800.0
434020,0.0,0.0,31738.5,0.0,46.38,3.3,1042560.0,202500.0
320663,0.0,0.0,9265.5,1.0,62.16,4.5,215640.0,90000.0
219094,0.0,0.0,13500.0,0.0,42.93,5.55,270000.0,135000.0
168196,0.0,0.0,22099.5,0.0,49.03,0.48,405000.0,90000.0
395067,0.0,0.0,13045.5,0.0,65.49,4.5,225000.0,135000.0
345311,0.0,3.0,26109.0,0.0,27.64,0.72,534141.0,67500.0
401485,0.0,0.0,21154.5,1.0,62.16,4.5,439740.0,111600.0
143404,0.0,2.0,23850.0,1.0,33.72,6.33,239850.0,157500.0
160916,1.0,0.0,16695.0,1.0,32.59,0.79,276277.5,90000.0
247100,1.0,0.0,9000.0,0.0,21.66,3.61,180000.0,180000.0
376200,0.0,1.0,34821.0,1.0,36.39,0.83,331632.0,270000.0
312172,0.0,0.0,26487.0,1.0,34.54,1.32,485901.0,202500.0
211347,0.0,1.0,16627.5,0.0,38.87,1.05,339241.5,135000.0
341465,0.0,1.0,28782.0,0.0,34.72,3.87,979992.0,247500.0
319670,0.0,1.0,27423.0,0.0,47.04,0.98,521280.0,108000.0
383054,0.0,0.0,20673.0,0.0,51.64,8.26,521280.0,135000.0
362054,0.0,1.0,31401.0,1.0,30.3,7.55,429763.5,225000.0
403141,0.0,0.0,21775.5,0.0,22.08,0.95,675000.0,90000.0
405182,0.0,0.0,18670.5,0.0,39.43,3.01,646920.0,112500.0
152367,0.0,0.0,27009.0,0.0,32.16,1.4,1023966.0,128250.0
239163,0.0,0.0,26901.0,0.0,63.82,4.5,675000.0,382500.0
291279,0.0,2.0,17149.5,0.0,33.59,3.1,254700.0,112500.0
210542,0.0,0.0,31464.0,0.0,23.47,3.16,808650.0,270000.0
169276,0.0,0.0,13347.0,0.0,50.52,4.5,436032.0,171000.0
234311,0.0,1.0,31747.5,1.0,33.8,0.99,582804.0,135000.0
288160,0.0,0.0,21865.5,0.0,44.82,8.04,673875.0,112500.0
183635,0.0,0.0,16209.0,0.0,63.15,4.5,549882.0,162000.0
274445,0.0,0.0,20128.5,0.0,59.04,4.5,619965.0,157500.0
437010,0.0,0.0,15750.0,0.0,57.01,4.5,315000.0,202500.0
225419,0.0,0.0,32602.5,0.0,32.01,0.48,675000.0,180000.0
423950,0.0,0.0,8379.0,1.0,44.45,6.36,194742.0,72000.0
354306,0.0,0.0,21109.5,1.0,42.67,6.3,450000.0,180000.0
247546,0.0,0.0,23773.5,0.0,44.48,6.69,808650.0,202500.0
194102,0.0,0.0,9652.5,0.0,25.3,1.15,351000.0,216000.0
168220,0.0,0.0,10125.0,0.0,52.52,4.42,202500.0,67500.0
267191,0.0,0.0,55498.5,0.0,60.35,4.5,1306863.0,225000.0
216441,0.0,0.0,41674.5,1.0,29.49,0.83,485640.0,202500.0
445463,0.0,0.0,55723.5,0.0,54.15,4.5,1312110.0,315000.0
341243,0.0,0.0,19125.0,0.0,53.33,4.95,382500.0,135000.0
136341,1.0,0.0,30109.5,1.0,50.14,4.84,536917.5,202500.0
123340,0.0,1.0,24025.5,0.0,37.89,0.62,598486.5,216000.0
196185,0.0,0.0,56290.5,0.0,57.89,25.7,1325475.0,225000.0
347710,0.0,2.0,50139.0,1.0,36.01,6.49,1227901.5,103500.0
329973,0.0,1.0,22527.0,0.0,34.28,13.62,677664.0,135000.0
219434,0.0,0.0,25726.5,0.0,50.98,0.78,604152.0,126000.0
302933,0.0,0.0,22180.5,0.0,52.63,17.31,431280.0,112500.0
331954,0.0,0.0,23089.5,0.0,41.17,7.1,521280.0,157500.0
323706,0.0,0.0,31653.0,1.0,43.62,0.92,1078200.0,180000.0
295822,0.0,1.0,8901.0,1.0,25.33,3.86,161730.0,94500.0
182147,1.0,0.0,21865.5,1.0,40.79,11.23,454500.0,135000.0
172665,1.0,0.0,17905.5,0.0,39.47,1.73,225000.0,360000.0
407644,0.0,0.0,30685.5,1.0,46.56,6.32,499500.0,135000.0
232451,0.0,0.0,41562.0,1.0,39.17,18.63,1288350.0,247500.0
246442,0.0,0.0,10098.0,0.0,45.92,13.61,140166.0,157500.0
294489,0.0,0.0,30919.5,0.0,59.65,4.5,1057500.0,112500.0
296845,0.0,0.0,34821.0,1.0,55.84,34.33,1049746.5,247500.0
132710,0.0,0.0,33750.0,0.0,50.09,2.39,675000.0,135000.0
310367,0.0,0.0,13896.0,0.0,66.29,4.5,225000.0,112500.0
296650,1.0,0.0,26217.0,0.0,37.91,1.76,808650.0,112500.0
437766,0.0,1.0,32125.5,1.0,49.47,12.71,755190.0,157500.0
188043,1.0,0.0,21208.5,1.0,29.39,7.52,436032.0,225000.0
311109,0.0,0.0,34857.0,0.0,58.98,4.5,621900.0,202500.0
255554,0.0,0.0,30528.0,0.0,37.75,3.25,942300.0,261000.0
326002,0.0,0.0,23710.5,0.0,53.84,4.5,450346.5,157500.0
330716,0.0,0.0,15943.5,0.0,25.5,3.54,339241.5,94500.0
205348,0.0,1.0,32764.5,0.0,38.97,6.75,770292.0,121500.0
313035,0.0,0.0,28728.0,1.0,54.27,6.96,675000.0,135000.0
289529,0.0,0.0,12001.5,1.0,47.64,14.52,269550.0,90000.0
135316,0.0,0.0,34596.0,0.0,33.76,9.57,675000.0,180000.0
398351,0.0,1.0,20353.5,0.0,31.08,5.27,255960.0,126000.0
